epoch,accuracy,loss,val_accuracy,val_loss
0,0.04072580486536026,3.40565824508667,0.03279569745063782,3.4247961044311523
1,0.05268817022442818,3.3411195278167725,0.0486559122800827,3.416501045227051
2,0.05927419289946556,3.2789218425750732,0.060752689838409424,3.205608606338501
3,0.07096774131059647,3.1989893913269043,0.07553763687610626,3.0987110137939453
4,0.0904569923877716,3.0604989528656006,0.09973118454217911,2.953611135482788
5,0.1145833358168602,2.8358020782470703,0.0809139758348465,3.333695650100708
6,0.16162633895874023,2.5085551738739014,0.19946236908435822,2.346177339553833
7,0.22372311353683472,2.2609164714813232,0.2247311770915985,2.4407992362976074
8,0.2711021602153778,2.0758745670318604,0.2478494644165039,2.505234479904175
9,0.32271504402160645,1.8747912645339966,0.18252688646316528,3.434326171875
10,0.369690865278244,1.7031193971633911,0.47768816351890564,1.4336055517196655
11,0.4163978397846222,1.5592238903045654,0.5129032135009766,1.2898313999176025
12,0.4479166567325592,1.4568718671798706,0.45913979411125183,1.5409568548202515
13,0.48951613903045654,1.3345359563827515,0.5322580933570862,1.2464869022369385
14,0.5155242085456848,1.2514610290527344,0.5763440728187561,1.1749006509780884
15,0.5528225898742676,1.146152377128601,0.6325268745422363,0.976822018623352
16,0.5902553796768188,1.0575319528579712,0.6809139847755432,0.8766229152679443
17,0.6224462389945984,0.9887465238571167,0.6061828136444092,1.0959646701812744
18,0.649193525314331,0.9150850176811218,0.7137096524238586,0.7693859338760376
19,0.6813172101974487,0.8271291851997375,0.7040322422981262,0.8324761986732483
20,0.7017472982406616,0.7787618041038513,0.5319892764091492,1.5458800792694092
21,0.7254032492637634,0.7279163002967834,0.7889785170555115,0.5826364159584045
22,0.7480510473251343,0.6734985113143921,0.6793010830879211,0.9579856991767883
23,0.7637768983840942,0.6282253265380859,0.7852150797843933,0.6098378896713257
24,0.7724462151527405,0.6077553629875183,0.7900537848472595,0.59243243932724
25,0.7967742085456848,0.5556868314743042,0.7849462628364563,0.6046113967895508
26,0.8028225898742676,0.5367111563682556,0.772042989730835,0.7456120252609253
27,0.8207661509513855,0.48971065878868103,0.823924720287323,0.5172644257545471
28,0.8230510950088501,0.49129733443260193,0.7951613068580627,0.6644805073738098
29,0.8381720185279846,0.4506351053714752,0.7618279457092285,0.7515172362327576
30,0.8456989526748657,0.4321731626987457,0.6913978457450867,1.252804160118103
31,0.8532930016517639,0.4107232987880707,0.8478494882583618,0.44690993428230286
32,0.8644489049911499,0.37337490916252136,0.7854838967323303,0.6646527051925659
33,0.8700268864631653,0.36305391788482666,0.6061828136444092,2.2353291511535645
34,0.8704972863197327,0.3662518262863159,0.7787634134292603,0.8629614114761353
35,0.8825268745422363,0.3437321186065674,0.8258064389228821,0.5489217042922974
36,0.8849462270736694,0.3252831995487213,0.6344085931777954,1.663997769355774
37,0.8878360390663147,0.32077211141586304,0.8666666746139526,0.40757933259010315
38,0.8974462151527405,0.29125428199768066,0.8873655796051025,0.3515266478061676
39,0.9040322303771973,0.27235186100006104,0.9102150797843933,0.2732347249984741
40,0.9051074981689453,0.26709213852882385,0.8653225898742676,0.41864725947380066
41,0.9017472863197327,0.28358057141304016,0.8903225660324097,0.34002262353897095
42,0.9136424660682678,0.25007158517837524,0.8680107593536377,0.4334373474121094
43,0.9112231135368347,0.2545052170753479,0.8795698881149292,0.4013131558895111
44,0.918212354183197,0.23390088975429535,0.9228494763374329,0.24567629396915436
45,0.9190188050270081,0.23441149294376373,0.7163978219032288,1.2923622131347656
46,0.9320564270019531,0.19502030313014984,0.8956989049911499,0.368306040763855
47,0.9291666746139526,0.2068650871515274,0.9190860390663147,0.2506497800350189
48,0.928024172782898,0.2102297991514206,0.9069892764091492,0.30585700273513794
49,0.9336693286895752,0.1928853839635849,0.9180107712745667,0.25242581963539124
50,0.9227822422981262,0.22868870198726654,0.3870967626571655,4.604580402374268
51,0.9346774220466614,0.1955028474330902,0.9166666865348816,0.279839426279068
