epoch,accuracy,loss,val_accuracy,val_loss
0,0.060220587998628616,3.2741708755493164,0.04852941259741783,3.4490389823913574
1,0.09257353097200394,2.927452325820923,0.1070588231086731,2.7892794609069824
2,0.10544117540121078,2.837252140045166,0.10205882042646408,2.7574617862701416
3,0.10970588028430939,2.8031163215637207,0.11529412120580673,2.719452381134033
4,0.1086764708161354,2.780468702316284,0.11058823764324188,2.721316337585449
5,0.11139705777168274,2.777634382247925,0.1138235330581665,2.7247424125671387
6,0.11352941393852234,2.7494208812713623,0.1241176500916481,2.6831769943237305
7,0.1168382316827774,2.726015329360962,0.1308823525905609,2.6553361415863037
8,0.11999999731779099,2.7068562507629395,0.1317647099494934,2.646813154220581
9,0.12279411405324936,2.720524549484253,0.13911764323711395,2.6474597454071045
10,0.12779411673545837,2.6870059967041016,0.13823530077934265,2.6377792358398438
11,0.1327941119670868,2.6604068279266357,0.15735293924808502,2.618429183959961
12,0.13786764442920685,2.6320478916168213,0.15264706313610077,2.588644504547119
13,0.1416911780834198,2.6323297023773193,0.1532353013753891,2.564394474029541
14,0.1472058892250061,2.5919833183288574,0.1773529350757599,2.602186679840088
15,0.16448529064655304,2.5728063583374023,0.18441176414489746,2.533933162689209
16,0.16933824121952057,2.556218147277832,0.18294118344783783,2.5499250888824463
17,0.18279412388801575,2.5079166889190674,0.21176470816135406,2.4456799030303955
18,0.209852933883667,2.4390530586242676,0.2473529428243637,2.3597629070281982
19,0.22838234901428223,2.375152587890625,0.2541176378726959,2.3079910278320312
20,0.24250000715255737,2.323732614517212,0.26147058606147766,2.289654016494751
21,0.2502205967903137,2.3202624320983887,0.26499998569488525,2.2663307189941406
22,0.2592647075653076,2.273534059524536,0.2626470625400543,2.223013401031494
23,0.27330881357192993,2.1946234703063965,0.28794118762016296,2.154041290283203
24,0.28507351875305176,2.1384222507476807,0.3038235306739807,2.1383004188537598
25,0.2917647063732147,2.121159553527832,0.31117647886276245,2.137193441390991
26,0.31470587849617004,2.053632974624634,0.3255882263183594,2.03619647026062
27,0.3224264681339264,2.0168802738189697,0.34823527932167053,2.0040411949157715
28,0.33727940917015076,1.9696407318115234,0.34970587491989136,2.017681121826172
29,0.35169118642807007,1.9479185342788696,0.3323529362678528,2.0479445457458496
30,0.36551469564437866,1.9067291021347046,0.4126470685005188,1.8972238302230835
31,0.39852941036224365,1.8240288496017456,0.4288235306739807,1.7745347023010254
32,0.41683822870254517,1.7745310068130493,0.43970587849617004,1.800024390220642
33,0.425441175699234,1.7305998802185059,0.4573529362678528,1.7014292478561401
34,0.4552205801010132,1.6744883060455322,0.4717647135257721,1.6854207515716553
35,0.4746323525905609,1.6114706993103027,0.4794117510318756,1.645481824874878
36,0.4811764657497406,1.57761549949646,0.48500001430511475,1.6274148225784302
37,0.5044117569923401,1.5340107679367065,0.4955882430076599,1.6295686960220337
38,0.5062500238418579,1.5197705030441284,0.5202941298484802,1.561771035194397
39,0.5264706015586853,1.4607741832733154,0.5552940964698792,1.5235145092010498
40,0.5461029410362244,1.4138108491897583,0.5764706134796143,1.4393086433410645
41,0.5541911721229553,1.3943312168121338,0.5476470589637756,1.532927393913269
42,0.567058801651001,1.3505487442016602,0.5726470351219177,1.484250783920288
43,0.5839706063270569,1.3044497966766357,0.5602940917015076,1.498985767364502
44,0.5961764454841614,1.2676842212677002,0.582058846950531,1.485170841217041
45,0.6144117712974548,1.2141833305358887,0.6155882477760315,1.3788468837738037
46,0.6150735020637512,1.217244267463684,0.6326470375061035,1.2998448610305786
47,0.6513235569000244,1.1590930223464966,0.6461764574050903,1.4124819040298462
48,0.6555882096290588,1.1328474283218384,0.6549999713897705,1.3084795475006104
49,0.6683087944984436,1.0951248407363892,0.6629411578178406,1.223418116569519
50,0.6820588111877441,1.0524578094482422,0.6464706063270569,1.3847821950912476
