epoch,accuracy,loss,val_accuracy,val_loss
0,0.09112903475761414,3.0917835235595703,0.12231183052062988,2.910863161087036
1,0.15114247798919678,2.6413230895996094,0.18145161867141724,2.4869110584259033
2,0.18689516186714172,2.455789089202881,0.22580644488334656,2.3448705673217773
3,0.2543010711669922,2.2503981590270996,0.2844085991382599,2.1321310997009277
4,0.3112231194972992,2.0134425163269043,0.3723118305206299,1.8545491695404053
5,0.3825940787792206,1.771236538887024,0.43413978815078735,1.650716781616211
6,0.43669354915618896,1.5946215391159058,0.5123655796051025,1.389822006225586
7,0.48951613903045654,1.428819179534912,0.5204300880432129,1.3852044343948364
8,0.5364247560501099,1.3089649677276611,0.5887096524238586,1.199299693107605
9,0.58205646276474,1.174558401107788,0.6381720304489136,1.0866047143936157
10,0.6246639490127563,1.0690412521362305,0.6583333611488342,1.042291522026062
11,0.6743279695510864,0.9380237460136414,0.7158601880073547,0.8740667104721069
12,0.7096102237701416,0.8594110012054443,0.7454301118850708,0.7881747484207153
13,0.7431451678276062,0.7693690061569214,0.7803763151168823,0.7049321532249451
14,0.7644489407539368,0.6992360353469849,0.7865591645240784,0.6983739137649536
15,0.7956989407539368,0.6215968132019043,0.7884408831596375,0.6901745796203613
16,0.8104166388511658,0.5689056515693665,0.82419353723526,0.5640149116516113
17,0.8250672221183777,0.5369868874549866,0.823655903339386,0.5683919191360474
18,0.8434139490127563,0.4806867241859436,0.8303763270378113,0.5573073625564575
19,0.8547714948654175,0.45832863450050354,0.8279569745063782,0.5449178814888
20,0.8684811592102051,0.41695553064346313,0.8397849202156067,0.5454110503196716
21,0.8721774220466614,0.40008100867271423,0.851881742477417,0.49549293518066406
22,0.8854166865348816,0.3616698980331421,0.853225827217102,0.5181382894515991
23,0.8870967626571655,0.3519971966743469,0.8575268983840942,0.4935857653617859
24,0.8922715187072754,0.3380814790725708,0.8405913710594177,0.5598506331443787
25,0.9004704356193542,0.31115368008613586,0.8500000238418579,0.5208821892738342
26,0.906787633895874,0.28569692373275757,0.851344108581543,0.5354133248329163
27,0.913844108581543,0.25937420129776,0.8782258033752441,0.4623807370662689
28,0.9258736371994019,0.23311084508895874,0.875,0.4622909426689148
29,0.928561806678772,0.23105745017528534,0.8717741966247559,0.45992693305015564
30,0.9318548440933228,0.21478573977947235,0.8682795763015747,0.5072118043899536
31,0.9339381456375122,0.20866866409778595,0.8870967626571655,0.43470698595046997
32,0.9277553558349609,0.22429847717285156,0.8900537490844727,0.42941996455192566
33,0.9395161271095276,0.1893303394317627,0.8849462270736694,0.4309214949607849
34,0.9436827898025513,0.17558708786964417,0.8766129016876221,0.4550275504589081
35,0.9418010711669922,0.17769864201545715,0.8873655796051025,0.44247767329216003
36,0.9398521780967712,0.18784554302692413,0.8854838609695435,0.44512102007865906
37,0.9434812068939209,0.17458409070968628,0.8889784812927246,0.4454635679721832
38,0.9422715306282043,0.1763836145401001,0.8903225660324097,0.4298646152019501
39,0.957862913608551,0.1321556568145752,0.8938171863555908,0.42160943150520325
40,0.9550403356552124,0.14729046821594238,0.9008064270019531,0.4174748361110687
