epoch,accuracy,loss,val_accuracy,val_loss
0,0.06044117733836174,3.267454147338867,0.07735294103622437,3.0931780338287354
1,0.09176470339298248,2.9075334072113037,0.11029411852359772,2.777937412261963
2,0.10816176235675812,2.8237178325653076,0.11411764472723007,2.7099127769470215
3,0.10985293984413147,2.790634870529175,0.1147058829665184,2.7526462078094482
4,0.11588235199451447,2.7568554878234863,0.1267646998167038,2.70831036567688
5,0.12220588326454163,2.7260265350341797,0.13058823347091675,2.6552963256835938
6,0.118970587849617,2.725372314453125,0.12882353365421295,2.6583964824676514
7,0.12272059172391891,2.698173999786377,0.14176470041275024,2.649435043334961
8,0.1315441131591797,2.666025400161743,0.1464705914258957,2.608386278152466
9,0.13588234782218933,2.659571409225464,0.15117646753787994,2.594967842102051
10,0.1413235366344452,2.6391475200653076,0.13500000536441803,2.6521167755126953
11,0.14919117093086243,2.6092638969421387,0.1482352912425995,2.593909502029419
12,0.15316176414489746,2.6029934883117676,0.16794118285179138,2.5819320678710938
13,0.15794117748737335,2.587541103363037,0.17676471173763275,2.534026861190796
14,0.16647058725357056,2.5507380962371826,0.15441176295280457,2.681042432785034
15,0.16669116914272308,2.554109811782837,0.1788235306739807,2.5417463779449463
16,0.17411763966083527,2.5138230323791504,0.18617646396160126,2.5701916217803955
17,0.19044117629528046,2.476025104522705,0.21264706552028656,2.4744651317596436
18,0.20889705419540405,2.426100730895996,0.2585294246673584,2.3090531826019287
19,0.23624999821186066,2.3621068000793457,0.2876470685005188,2.2255303859710693
20,0.2631617784500122,2.264749050140381,0.3126470446586609,2.167397975921631
21,0.29411765933036804,2.155034065246582,0.3444117605686188,2.069437265396118
22,0.31595587730407715,2.1178534030914307,0.37441176176071167,1.9307684898376465
23,0.3511764705181122,2.0106279850006104,0.4170588254928589,1.877519130706787
24,0.37720587849617004,1.9301117658615112,0.4332352876663208,1.7922827005386353
25,0.4027206003665924,1.8550721406936646,0.475882351398468,1.6838735342025757
26,0.43080881237983704,1.7732120752334595,0.4797058701515198,1.6781567335128784
27,0.4661029279232025,1.6795974969863892,0.5179411768913269,1.5586307048797607
28,0.48941177129745483,1.6276944875717163,0.5102941393852234,1.6265885829925537
29,0.5072059035301208,1.5721831321716309,0.5438235402107239,1.49551260471344
30,0.521397054195404,1.5149178504943848,0.5602940917015076,1.4445855617523193
31,0.5392646789550781,1.468587875366211,0.580294132232666,1.4243316650390625
32,0.549044132232666,1.4665695428848267,0.5597058534622192,1.4745301008224487
33,0.560735285282135,1.4274955987930298,0.5967646837234497,1.348484754562378
34,0.5713235139846802,1.3806284666061401,0.5926470756530762,1.3897782564163208
35,0.5827941298484802,1.329464077949524,0.5979411602020264,1.363312005996704
36,0.5961764454841614,1.2982274293899536,0.6335294246673584,1.2595220804214478
37,0.6031617522239685,1.2739297151565552,0.652647078037262,1.2258203029632568
38,0.6141176223754883,1.2458504438400269,0.6282352805137634,1.3161044120788574
39,0.6261764764785767,1.2314141988754272,0.6408823728561401,1.310764193534851
40,0.6486029624938965,1.1457802057266235,0.643823504447937,1.2935134172439575
41,0.6470588445663452,1.166041374206543,0.6617646813392639,1.2592045068740845
42,0.6591176390647888,1.1214549541473389,0.6744117736816406,1.260824203491211
